elapsed_s,lidar_timestamp,state,speed,steering,steering_offset,reason,raw_points,valid_points,left_fov_points,right_fov_points,tangent_clusters,tangent_candidates,detected_vehicle_count,right_vehicle,right_vehicle_raw,right_cluster_points,right_seen_scans,right_missing_scans,right_track_id,is_prealign_near,is_near,pair_source_scans,pair_valid,angle_a_deg,angle_b_deg,angle_bisector_deg,dist_a_mm,dist_b_mm,control_pair_valid,control_angle_a_deg,control_angle_b_deg,control_angle_bisector_deg,control_dist_a_mm,control_dist_b_mm,control_gap_width_mm,control_gap_center_angle_deg,control_pair_reason,distance_bias_ab_mm,angle_term,distance_term,paper_steering,applied_paper_steering,entry_center_angle_deg,realigning_after_dropout,prealign_near_seen,prealign_ready_scans,pair_hold_scans,center_observation_scans,dist_c_mm,dist_d_mm,distance_bias_cd_mm,cd_balance_ratio,cd_balance_error,cd_balance_span,cd_center_ready_scans
10.075054,1785217427.261307955,idle,0,0,-29,press_SPACE_to_start,82,82,59,23,0,0,0,0,0,0,0,91,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0
10.162180,1785217427.261307955,idle,0,0,-29,press_SPACE_to_start,82,82,59,23,0,0,0,0,0,0,0,91,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0
10.253361,1785217427.372087002,idle,0,0,-29,press_SPACE_to_start,78,78,57,21,0,0,0,0,0,0,0,92,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0
10.341113,1785217427.487166882,idle,0,0,-29,press_SPACE_to_start,78,78,57,21,0,0,0,0,0,0,0,93,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0
10.428715,1785217427.598099947,idle,0,0,-29,press_SPACE_to_start,80,80,58,22,0,0,0,0,0,0,0,94,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0
10.517020,1785217427.709647179,idle,0,0,-29,press_SPACE_to_start,79,79,53,26,0,0,0,0,0,0,0,95,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0
10.606246,1785217427.709647179,idle,0,0,-29,press_SPACE_to_start,79,79,53,26,0,0,0,0,0,0,0,95,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0
10.694317,1785217427.823706150,idle,0,0,-29,press_SPACE_to_start,81,81,58,23,0,0,0,0,0,0,0,96,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0
10.786940,1785217427.934778929,idle,0,0,-29,press_SPACE_to_start,78,78,57,21,0,0,0,0,0,0,0,97,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0
10.874117,1785217428.047261953,idle,0,0,-29,press_SPACE_to_start,82,82,58,24,0,0,0,0,0,0,0,98,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0
10.961028,1785217428.157477856,idle,0,0,-29,press_SPACE_to_start,86,86,56,30,0,0,0,0,0,0,0,99,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0
11.046802,1785217428.157477856,idle,0,0,-29,press_SPACE_to_start,86,86,56,30,0,0,0,0,0,0,0,99,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0
11.134106,1785217428.269330978,idle,0,0,-29,press_SPACE_to_start,83,83,58,25,0,0,0,0,0,0,0,100,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0
11.222414,1785217428.383646011,idle,0,0,-29,press_SPACE_to_start,85,85,58,27,0,0,0,0,0,0,0,101,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0
11.315032,1785217428.495541096,idle,0,0,-29,press_SPACE_to_start,81,81,56,25,0,0,0,0,0,0,0,102,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0
11.402695,1785217428.495541096,idle,0,0,-29,press_SPACE_to_start,81,81,56,25,0,0,0,0,0,0,0,102,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0
11.489605,1785217428.607159138,idle,0,0,-29,press_SPACE_to_start,81,81,57,24,0,0,0,0,0,0,0,103,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0
11.578086,1785217428.718791962,idle,0,0,-29,press_SPACE_to_start,83,83,57,26,0,0,0,0,0,0,0,104,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0
11.665717,1785217428.832978964,idle,0,0,-29,press_SPACE_to_start,77,77,57,20,0,0,0,0,0,0,0,105,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0
11.752288,1785217428.943438053,idle,0,0,-29,press_SPACE_to_start,76,76,57,19,0,0,0,0,0,0,0,106,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0
11.844901,1785217428.943438053,idle,0,0,-29,press_SPACE_to_start,76,76,57,19,0,0,0,0,0,0,0,106,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0
11.932517,1785217429.055681944,idle,0,0,-29,press_SPACE_to_start,80,80,57,23,0,0,0,0,0,0,0,107,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0
12.020289,1785217429.166426182,idle,0,0,-29,press_SPACE_to_start,82,82,56,26,0,0,0,0,0,0,0,108,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0
12.108218,1785217429.281566858,idle,0,0,-29,press_SPACE_to_start,82,82,58,24,0,0,0,0,0,0,0,109,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0
12.196518,1785217429.393200159,idle,0,0,-29,press_SPACE_to_start,82,82,59,23,0,0,0,0,0,0,0,110,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0
12.285291,1785217429.393200159,idle,0,0,-29,press_SPACE_to_start,82,82,59,23,0,0,0,0,0,0,0,110,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0
12.377311,1785217429.503901958,idle,0,0,-29,press_SPACE_to_start,79,79,57,22,0,0,0,0,0,0,0,111,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0
12.464907,1785217429.615961075,idle,0,0,-29,press_SPACE_to_start,77,77,57,20,0,0,0,0,0,0,0,112,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0
12.552453,1785217429.730140924,idle,0,0,-29,press_SPACE_to_start,77,77,58,19,0,0,0,0,0,0,0,113,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0
12.639413,1785217429.730140924,idle,0,0,-29,press_SPACE_to_start,77,77,58,19,0,0,0,0,0,0,0,113,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0
12.724166,1785217429.841978073,idle,0,0,-29,press_SPACE_to_start,79,79,58,21,1,0,0,0,0,0,0,114,0,1,1,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0
12.813017,1785217429.952808857,idle,0,0,-29,press_SPACE_to_start,76,76,57,19,1,0,0,0,0,0,0,115,0,1,1,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,500.500000,,,,,,0
12.904248,1785217430.064250231,idle,0,0,-29,press_SPACE_to_start,77,77,56,21,1,0,0,0,0,0,0,116,0,1,1,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,460.000000,,,,,,0
12.991313,1785217430.175994873,idle,0,0,-29,press_SPACE_to_start,71,71,49,22,1,0,0,0,0,0,0,117,0,1,1,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,324.250000,,,,,,0
13.079860,1785217430.175994873,idle,0,0,-29,press_SPACE_to_start,71,71,49,22,1,0,0,0,0,0,0,117,0,1,1,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,324.250000,,,,,,0
13.167940,1785217430.289761066,idle,0,0,-29,press_SPACE_to_start,63,63,39,24,5,0,0,0,0,0,0,118,0,1,1,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,297.000000,,,,,,0
13.256430,1785217430.401918888,idle,0,0,-29,press_SPACE_to_start,62,62,40,22,5,0,0,0,0,0,0,119,0,1,1,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,445.750000,,,,,,0
13.344698,1785217430.512748957,idle,0,0,-29,press_SPACE_to_start,56,56,36,20,3,0,0,0,0,0,0,120,0,1,1,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,432.750000,,,,,,0
13.437228,1785217430.623694181,idle,0,0,-29,press_SPACE_to_start,58,58,40,18,3,0,0,0,0,0,0,121,0,1,1,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,359.250000,,,,,,0
13.524712,1785217430.623694181,idle,0,0,-29,press_SPACE_to_start,58,58,40,18,3,0,0,0,0,0,0,121,0,1,1,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,359.250000,,,,,,0
13.611239,1785217430.738383055,idle,0,0,-29,press_SPACE_to_start,47,47,33,14,3,0,0,0,0,0,0,122,0,1,1,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,357.750000,,,,,,0
13.700328,1785217430.850579977,idle,0,0,-29,press_SPACE_to_start,63,63,45,18,3,0,0,0,0,0,0,123,0,1,1,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0
13.787874,1785217430.960956812,idle,0,0,-29,press_SPACE_to_start,60,60,45,15,2,0,0,0,0,0,0,124,0,1,1,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0
13.875425,1785217431.072591066,idle,0,0,-29,press_SPACE_to_start,53,53,44,9,3,0,0,0,0,0,0,125,0,1,1,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0
13.967042,1785217431.072591066,idle,0,0,-29,press_SPACE_to_start,53,53,44,9,3,0,0,0,0,0,0,125,0,1,1,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0
14.055177,1785217431.184178829,idle,0,0,-29,press_SPACE_to_start,68,68,51,17,3,0,0,0,0,0,0,126,0,1,1,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0
14.143317,1785217431.298763990,idle,0,0,-29,press_SPACE_to_start,67,67,52,15,1,0,0,0,0,0,0,127,0,1,1,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0
14.228676,1785217431.409733772,idle,0,0,-29,press_SPACE_to_start,74,74,53,21,1,0,0,0,0,0,0,128,0,1,1,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0
14.310854,1785217431.409733772,idle,0,0,-29,press_SPACE_to_start,74,74,53,21,1,0,0,0,0,0,0,128,0,1,1,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0
14.399751,1785217431.521613121,idle,0,0,-29,press_SPACE_to_start,72,72,51,21,1,0,0,0,0,0,0,129,0,1,1,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0
14.449968,1785217431.633366108,idle,0,0,-29,press_SPACE_to_start,71,71,50,21,1,0,0,0,0,0,0,130,0,1,1,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0
14.540093,1785217431.633366108,idle,0,0,-29,press_SPACE_to_start,71,71,50,21,1,0,0,0,0,0,0,130,0,1,1,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0
14.630736,1785217431.747842073,idle,0,0,-29,press_SPACE_to_start,65,65,48,17,1,0,0,0,0,0,0,131,0,1,1,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0
14.722017,1785217431.859279871,idle,0,0,-29,press_SPACE_to_start,66,65,47,18,1,0,0,0,0,0,0,132,0,1,1,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0
14.813046,1785217431.970849991,idle,0,0,-29,press_SPACE_to_start,66,66,49,17,1,0,0,0,0,0,0,133,0,1,1,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0
14.904308,0.000000000,idle,0,0,-29,press_SPACE_to_start,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0
14.994590,0.000000000,idle,0,0,-29,press_SPACE_to_start,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0
15.078274,0.000000000,idle,0,0,-29,press_SPACE_to_start,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0
15.164489,0.000000000,idle,0,0,-29,press_SPACE_to_start,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0
15.252276,0.000000000,idle,0,0,-29,press_SPACE_to_start,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0
15.340110,0.000000000,idle,0,0,-29,press_SPACE_to_start,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0
15.428797,0.000000000,idle,0,0,-29,press_SPACE_to_start,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0
15.522704,0.000000000,idle,0,0,-29,press_SPACE_to_start,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0
15.606754,0.000000000,idle,0,0,-29,press_SPACE_to_start,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0
15.692033,0.000000000,idle,0,0,-29,press_SPACE_to_start,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0
15.777972,0.000000000,idle,0,0,-29,press_SPACE_to_start,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0
15.862459,0.000000000,idle,0,0,-29,press_SPACE_to_start,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0
15.950368,0.000000000,idle,0,0,-29,press_SPACE_to_start,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0
16.043255,0.000000000,idle,0,0,-29,press_SPACE_to_start,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0
16.130287,0.000000000,idle,0,0,-29,press_SPACE_to_start,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0
16.220425,0.000000000,idle,0,0,-29,press_SPACE_to_start,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0
16.311032,0.000000000,idle,0,0,-29,press_SPACE_to_start,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0
16.401098,0.000000000,idle,0,0,-29,press_SPACE_to_start,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0
16.490989,0.000000000,idle,0,0,-29,press_SPACE_to_start,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0
16.585706,0.000000000,idle,0,0,-29,press_SPACE_to_start,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0
16.674342,0.000000000,idle,0,0,-29,press_SPACE_to_start,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0
16.763233,0.000000000,idle,0,0,-29,press_SPACE_to_start,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0
16.851876,0.000000000,idle,0,0,-29,press_SPACE_to_start,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0
16.940881,0.000000000,idle,0,0,-29,press_SPACE_to_start,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0
17.029680,0.000000000,idle,0,0,-29,press_SPACE_to_start,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0
17.125175,0.000000000,idle,0,0,-29,press_SPACE_to_start,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0
17.213564,0.000000000,idle,0,0,-29,press_SPACE_to_start,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0
17.302803,0.000000000,idle,0,0,-29,press_SPACE_to_start,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0
17.394217,0.000000000,idle,0,0,-29,press_SPACE_to_start,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0
17.484100,0.000000000,idle,0,0,-29,press_SPACE_to_start,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0
17.572778,0.000000000,idle,0,0,-29,press_SPACE_to_start,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0
17.664070,0.000000000,idle,0,0,-29,press_SPACE_to_start,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0
17.750211,0.000000000,idle,0,0,-29,press_SPACE_to_start,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0
17.835827,0.000000000,idle,0,0,-29,press_SPACE_to_start,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0
17.923000,0.000000000,idle,0,0,-29,press_SPACE_to_start,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0
18.009468,0.000000000,idle,0,0,-29,press_SPACE_to_start,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0
18.096875,0.000000000,idle,0,0,-29,press_SPACE_to_start,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0
18.189062,0.000000000,idle,0,0,-29,press_SPACE_to_start,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0
18.276307,0.000000000,idle,0,0,-29,press_SPACE_to_start,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0
18.361842,0.000000000,idle,0,0,-29,press_SPACE_to_start,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0
18.448406,0.000000000,idle,0,0,-29,press_SPACE_to_start,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0
18.535305,0.000000000,idle,0,0,-29,press_SPACE_to_start,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0
18.622630,0.000000000,idle,0,0,-29,press_SPACE_to_start,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0
18.714943,1785217435.892261028,idle,0,0,-29,press_SPACE_to_start,69,69,45,24,1,0,0,0,0,0,0,134,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0
18.807601,1785217435.892261028,idle,0,0,-29,press_SPACE_to_start,69,69,45,24,1,0,0,0,0,0,0,134,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0
18.894635,1785217436.008008003,idle,0,0,-29,press_SPACE_to_start,80,80,57,23,1,0,0,0,0,0,0,135,0,1,1,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,362.500000,,,,,,0
18.983620,1785217436.118161917,idle,0,0,-29,press_SPACE_to_start,78,78,55,23,1,0,0,0,0,0,0,136,0,1,1,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,363.000000,,,,,,0
19.072298,1785217436.230463982,idle,0,0,-29,press_SPACE_to_start,78,78,55,23,1,0,0,0,0,0,0,137,0,1,1,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,375.000000,,,,,,0
19.159699,1785217436.342005968,idle,0,0,-29,press_SPACE_to_start,77,77,55,22,1,0,0,0,0,0,0,138,0,1,1,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,375.000000,,,,,,0
19.251819,1785217436.342005968,idle,0,0,-29,press_SPACE_to_start,77,77,55,22,1,0,0,0,0,0,0,138,0,1,1,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,375.000000,,,,,,0
19.338533,1785217436.456219912,idle,0,0,-29,press_SPACE_to_start,79,79,55,24,1,0,0,0,0,0,0,139,0,1,1,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,378.500000,,,,,,0
19.419303,1785217436.567440987,search_first_car,50,-29,-29,paper_search_first_vehicle,82,82,55,27,1,0,0,0,0,0,0,1,0,1,1,1,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,377.750000,,,,,,0
19.505204,1785217436.679490089,search_first_car,50,-29,-29,paper_search_first_vehicle,82,82,57,25,1,0,0,0,0,0,0,2,0,1,1,2,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,381.750000,,,,,,0
19.592192,1785217436.790128946,search_first_car,50,-29,-29,paper_search_first_vehicle,78,78,55,23,1,0,0,0,0,0,0,3,0,1,1,3,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,381.250000,,,,,,0
19.679060,1785217436.790128946,search_first_car,50,-29,-29,paper_search_first_vehicle,78,78,55,23,1,0,0,0,0,0,0,3,0,1,1,3,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,381.250000,,,,,,0
19.771334,1785217436.901342869,search_first_car,50,-29,-29,paper_search_first_vehicle,80,80,58,22,1,0,0,0,0,0,0,4,0,1,1,4,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,372.000000,,,,,,0
19.856687,1785217437.015902042,search_first_car,50,-29,-29,paper_search_first_vehicle,78,78,53,25,1,0,0,0,0,0,0,5,0,1,1,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,348.750000,,,,,,0
19.943662,1785217437.127763033,search_first_car,50,-29,-29,paper_search_first_vehicle,78,78,56,22,1,0,0,0,0,0,0,6,0,1,1,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,333.250000,,,,,,0
20.031013,1785217437.127763033,search_first_car,50,-29,-29,paper_search_first_vehicle,78,78,56,22,1,0,0,0,0,0,0,6,0,1,1,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,333.250000,,,,,,0
